observation,id,year,risk_ordered,risk_binary,stock_holding,risk_ratio,age,income,retired,education_uni,education_year12,education_year11,education_year10,married,gender,children
10979,103364,2014,2,1,1,0,46,136088,0,0,0,0,1,1,1,1
10980,103374,2014,2,1,1,0,51,185000,0,1,0,0,0,1,1,1
10981,103378,2014,3,1,1,0,42,61593,0,0,0,1,0,1,1,0
10982,103386,2014,2,1,1,0,40,52344,0,0,1,0,0,0,0,1
10983,103387,2014,1,0,0,0,50,126290,0,0,0,0,1,1,1,0
10984,103397,2014,1,0,0,0,60,93840,0,0,0,0,1,1,1,0
10985,103409,2014,1,0,0,0,41,156506,0,0,0,0,1,1,1,0
10986,103420,2014,2,1,1,0,50,53000,0,0,0,0,0,0,1,0
10987,103421,2014,1,0,0,0,46,76997,0,0,0,0,0,0,0,1
10988,103428,2014,2,1,1,0,28,95386,0,0,0,0,1,1,1,0
10989,103433,2014,3,1,1,1,42,74888,0,0,1,0,0,0,0,0
10990,103439,2014,1,0,0,0,45,95163,0,0,1,0,0,0,0,1
10991,103445,2014,3,1,1,0,61,98071,0,1,0,0,0,1,1,0
10992,103450,2014,2,1,1,0,61,118780,0,0,0,1,0,1,1,0
10993,103451,2014,2,1,1,0,32,132964,0,1,0,0,0,1,1,0
10994,103452,2014,2,1,1,1,28,186020,0,1,0,0,0,1,1,0
10995,103453,2014,1,0,0,1,27,98030,0,0,0,1,0,1,1,0
10996,103465,2014,2,1,1,0,70,36600,1,0,0,0,1,1,1,0
10997,103472,2014,2,1,1,1,67,41397,1,1,0,0,0,1,1,0
10998,103485,2014,1,0,0,0,42,87454,0,0,0,0,1,1,1,2
10999,103489,2014,2,1,1,1,67,166400,0,1,0,0,0,1,1,0
11000,103491,2014,1,0,0,0,51,40300,0,0,0,1,0,0,0,0
11001,103492,2014,2,1,1,0,53,223200,0,1,0,0,0,1,1,0
11002,103494,2014,1,0,0,0,25,129330,0,0,0,0,1,1,1,0
11003,103506,2014,2,1,1,0,57,213682,0,0,1,0,0,1,1,2
11004,103547,2014,1,0,0,0,59,48800,1,0,0,0,1,1,1,0
11005,103554,2014,2,1,1,0,73,32240,1,0,0,0,0,1,1,0
11006,103555,2014,2,1,1,0,49,81352,0,0,0,0,1,1,1,0
11007,103558,2014,1,0,0,1,71,57898,0,0,0,0,0,1,1,0
11008,103563,2014,2,1,1,0,70,72800,1,0,0,0,1,1,1,0
11009,103565,2014,2,1,1,0,69,33176,1,1,0,0,0,0,0,0
11010,103567,2014,2,1,1,0,67,150460,0,0,0,0,1,1,1,0
11011,103572,2014,2,1,1,0,58,149800,0,0,0,0,0,1,1,0
11012,103574,2014,2,1,1,0,29,151346,0,0,1,0,0,1,1,0
11013,103576,2014,1,0,0,0,69,66200,1,0,0,0,1,0,0,0
11014,103579,2014,2,1,1,0,34,188200,0,0,1,0,0,0,1,0
11015,103581,2014,1,0,0,0,66,17984,1,0,0,0,1,0,1,0
11016,103582,2014,2,1,1,0,51,141200,0,0,1,0,0,1,1,0
11017,103599,2014,2,1,1,0,49,74805,0,0,0,1,0,0,1,0
11018,103600,2014,1,0,0,0,69,68490,0,0,0,0,0,1,1,0
11019,103606,2014,3,1,1,0,34,69285,0,1,0,0,0,0,1,0
11020,103609,2014,2,1,1,0,71,46020,1,0,0,0,0,1,1,0
11021,103612,2014,1,0,0,0,53,78048,0,0,0,0,0,1,1,0
11022,103619,2014,2,1,1,0,44,63800,0,0,0,1,0,0,1,0
11023,103624,2014,2,1,1,0,58,70080,1,0,0,0,1,1,1,0
11024,103627,2014,2,1,1,1,73,94300,1,1,0,0,0,1,1,0
11025,103632,2014,2,1,1,0,66,103700,1,1,0,0,0,1,1,0
11026,103656,2014,2,1,1,0,74,126075,1,0,1,0,0,1,1,0
11027,103659,2014,1,0,0,0,50,155955,0,0,0,0,1,1,1,0
11028,103660,2014,2,1,1,0,57,72647,1,0,0,0,1,1,1,0
11029,103668,2014,2,1,1,0,31,47087,0,0,0,1,0,0,0,0
11030,103673,2014,3,1,1,0,48,132150,0,1,0,0,0,1,1,2
11031,103678,2014,1,0,0,0,58,13202,1,0,1,0,0,1,1,0
11032,103681,2014,1,0,0,0,52,175380,0,0,1,0,0,1,1,0
11033,103690,2014,2,1,1,0,68,36981,0,0,0,1,0,1,1,0
11034,103692,2014,2,1,1,1,41,285478,0,1,0,0,0,1,1,0
11035,103696,2014,2,1,1,0,33,47303,0,0,1,0,0,0,1,0
11036,103699,2014,2,1,1,0,70,49163,1,0,0,0,0,1,1,0
11037,103704,2014,2,1,1,0,60,35000,1,0,0,0,1,0,1,0
11038,103705,2014,2,1,1,0,55,317237,0,1,0,0,0,1,1,0
11039,103707,2014,3,1,1,0,27,60832,0,1,0,0,0,1,1,0
11040,103708,2014,1,0,0,0,25,74000,0,1,0,0,0,0,0,0
11041,103728,2014,2,1,1,0,50,225800,0,0,1,0,0,1,1,1
11042,103736,2014,1,0,0,0,43,64822,0,0,1,0,0,1,1,0
11043,103749,2014,3,1,1,1,62,136450,0,0,0,0,1,0,1,0
11044,103750,2014,2,1,1,0,42,88000,0,0,0,0,0,1,1,0
11045,103752,2014,2,1,1,0,43,64400,0,1,0,0,0,0,1,0
11046,103755,2014,1,0,0,0,42,57416,0,0,0,0,0,0,0,1
11047,103760,2014,2,1,1,0,43,89000,0,0,1,0,0,0,1,0
11048,103762,2014,2,1,1,0,59,107300,0,1,0,0,0,1,1,0
11049,103764,2014,2,1,1,0,27,35000,0,0,1,0,0,0,1,0
11050,103766,2014,2,1,1,0,63,60477,1,0,0,1,0,0,0,0
11051,103772,2014,1,0,0,0,36,134867,0,0,1,0,0,1,1,0
11052,103773,2014,2,1,1,0,56,232500,0,0,0,1,0,1,1,0
11053,103784,2014,1,0,0,0,63,50000,1,0,0,0,1,1,1,0
11054,103786,2014,2,1,1,1,55,219128,0,0,1,0,0,1,1,0
11055,103791,2014,1,0,0,0,60,23900,1,0,0,0,1,0,0,0
11056,103807,2014,2,1,1,0,56,223350,0,1,0,0,0,1,1,0
11057,103813,2014,2,1,1,0,38,56818,0,1,0,0,0,0,0,0
11058,103816,2014,1,0,0,0,39,76200,0,0,1,0,0,0,1,0
11059,103817,2014,1,0,0,0,38,69000,0,0,1,0,0,0,0,0
11060,103826,2014,2,1,1,0,61,120100,1,1,0,0,0,1,1,0
11061,103831,2014,1,0,0,0,59,20000,0,0,0,1,0,0,0,0
11062,103834,2014,2,1,1,0,26,94000,0,1,0,0,0,1,1,0
11063,103840,2014,2,1,1,0,36,87000,0,0,1,0,0,0,1,0
11064,103842,2014,3,1,1,0,36,89000,0,1,0,0,0,0,1,0
11065,103845,2014,2,1,1,1,66,42510,0,0,1,0,0,0,1,0
11066,103848,2014,2,1,1,0,26,14040,0,0,0,1,0,0,1,0
11067,103862,2014,2,1,1,0,57,111880,0,0,0,0,0,1,1,0
11068,103872,2014,1,0,0,1,71,43187,1,1,0,0,0,1,1,0
11069,103881,2014,3,1,1,0,62,1570622,0,1,0,0,0,1,1,2
11070,103884,2014,1,0,0,1,58,184600,0,1,0,0,0,0,0,0
11071,103891,2014,1,0,0,0,40,89272,0,0,1,0,0,1,1,2
11072,103903,2014,2,1,1,0,44,268540,0,0,0,1,0,1,1,0
11073,103922,2014,2,1,1,0,64,50220,0,0,0,0,1,0,0,0
11074,103925,2014,2,1,1,0,49,178422,0,1,0,0,0,1,1,0
11075,103927,2014,1,0,0,0,62,20000,1,0,0,0,0,0,1,0
11076,103937,2014,1,0,0,0,55,152185,0,0,0,0,1,1,1,2
11077,103942,2014,2,1,1,1,57,127997,0,1,0,0,0,1,1,0
11078,103944,2014,2,1,1,0,39,146252,0,1,0,0,0,1,1,2
11079,103954,2014,2,1,1,0,51,73000,0,0,0,0,1,0,1,0
11080,103957,2014,2,1,1,0,48,36110,1,0,0,0,0,1,1,0
11081,103967,2014,2,1,1,1,63,418950,1,1,0,0,0,0,0,0
11082,103987,2014,2,1,1,0,44,235000,0,0,1,0,0,1,1,0
11083,103994,2014,2,1,1,0,72,93610,1,1,0,0,0,1,1,0
11084,104015,2014,3,1,1,0,50,158050,0,0,0,0,1,1,1,0
11085,104033,2014,1,0,0,0,67,22000,1,0,0,0,1,0,1,0
11086,104037,2014,2,1,1,0,56,150350,0,1,0,0,0,1,1,0
11087,104042,2014,2,1,1,1,57,134625,0,1,0,0,0,1,1,1
11088,104049,2014,2,1,1,0,62,85600,1,1,0,0,0,1,1,0
11089,104069,2014,1,0,0,0,67,25570,1,1,0,0,0,0,1,1
11090,104078,2014,1,0,0,0,69,29150,1,0,0,1,0,0,0,0
11091,104086,2014,2,1,1,1,67,116300,1,0,0,0,1,1,1,0
11092,104087,2014,2,1,1,0,52,151059,0,0,0,0,1,1,1,1
11093,104094,2014,1,0,0,0,49,155000,0,0,0,0,1,1,1,0
11094,104104,2014,2,1,1,0,44,92146,0,0,1,0,0,1,1,0
11095,104106,2014,3,1,1,1,70,64200,1,0,1,0,0,0,1,0
11096,104112,2014,3,1,1,1,32,144000,0,1,0,0,0,1,1,0
11097,104131,2014,2,1,1,0,50,109340,0,0,0,0,0,1,1,2
11098,104138,2014,2,1,1,0,59,265091,0,1,0,0,0,1,1,1
11099,104141,2014,1,0,0,0,50,19000,0,1,0,0,0,0,0,0
11100,104154,2014,1,0,0,0,52,77620,0,0,0,0,1,0,1,0
11101,104159,2014,2,1,1,0,41,122900,0,0,0,1,0,1,1,0
11102,104161,2014,2,1,1,1,59,153854,1,1,0,0,0,1,1,0
11103,104163,2014,2,1,1,0,25,51781,0,0,1,0,0,0,0,0
11104,104175,2014,1,0,0,0,73,28600,1,0,1,0,0,1,1,0
11105,104181,2014,1,0,0,1,53,157552,0,0,1,0,0,1,1,2
11106,104189,2014,1,0,0,0,72,22500,1,0,0,0,0,0,1,0
11107,104190,2014,2,1,1,0,39,82500,0,1,0,0,0,0,1,0
11108,104212,2014,2,1,1,0,54,88000,0,0,0,0,0,1,1,0
11109,104214,2014,2,1,1,0,64,80000,0,0,0,0,0,1,1,0
11110,104228,2014,2,1,1,0,58,96249,0,1,0,0,0,1,1,0
11111,104229,2014,2,1,1,0,57,61178,0,1,0,0,0,0,0,0
11112,104231,2014,1,0,0,0,28,19897,0,1,0,0,0,0,1,0
11113,104234,2014,1,0,0,0,70,34168,1,0,0,0,1,1,1,0
11114,104235,2014,2,1,1,0,38,75000,0,1,0,0,0,1,1,0
11115,104236,2014,1,0,0,0,62,41820,0,1,0,0,0,0,0,0
11116,104245,2014,2,1,1,0,36,64500,0,0,1,0,0,0,0,0
11117,104255,2014,2,1,1,0,43,75000,0,1,0,0,0,0,1,0
11118,104257,2014,1,0,0,0,60,92190,0,0,0,0,1,1,1,0
11119,104259,2014,2,1,1,1,34,218975,0,0,1,0,0,1,1,0
11120,104266,2014,2,1,1,0,26,168680,0,0,0,0,1,1,1,0
11121,104272,2014,2,1,1,1,47,261825,0,0,0,1,0,1,1,0
11122,104295,2014,2,1,1,0,45,125250,0,0,1,0,0,1,1,0
11123,104296,2014,1,0,0,1,67,84027,1,0,0,0,1,1,1,0
11124,104298,2014,1,0,0,0,41,158000,0,1,0,0,0,1,1,0
11125,104302,2014,2,1,1,1,64,323764,0,0,1,0,0,1,1,0
11126,104304,2014,2,1,1,0,34,171000,0,1,0,0,0,0,1,0
11127,104305,2014,2,1,1,0,32,112500,0,1,0,0,0,0,0,0
11128,104311,2014,1,0,0,0,67,21300,1,0,0,1,0,0,0,0
11129,104320,2014,1,0,0,0,49,229237,0,0,0,0,1,1,1,2
11130,104333,2014,2,1,1,0,61,132610,1,0,0,0,0,1,1,2
11131,104354,2014,2,1,1,0,64,165500,0,0,1,0,0,1,1,0
11132,104365,2014,1,0,0,0,42,107845,0,1,0,0,0,0,0,1
11133,104366,2014,2,1,1,0,42,110000,0,0,0,1,0,0,1,0
11134,104369,2014,3,1,1,0,37,238950,0,0,1,0,0,1,1,0
11135,104370,2014,2,1,1,0,36,89518,0,0,1,0,0,1,1,0
11136,104372,2014,2,1,1,0,62,195110,0,0,1,0,0,0,1,0
11137,104378,2014,2,1,1,0,48,207932,0,0,0,1,0,1,1,0
11138,104380,2014,2,1,1,0,39,114894,0,1,0,0,0,1,1,0
11139,104405,2014,2,1,1,0,57,281442,0,1,0,0,0,1,1,0
11140,104408,2014,3,1,1,1,49,122000,0,0,0,0,1,1,1,0
11141,104411,2014,1,0,0,0,45,151298,0,0,0,0,1,1,1,0
11142,104412,2014,1,0,0,0,34,62803,0,0,0,1,0,0,0,0
11143,104423,2014,2,1,1,0,40,120400,0,0,1,0,0,1,1,0
11144,104431,2014,1,0,0,0,45,108306,0,0,1,0,0,0,0,1
11145,104432,2014,1,0,0,0,46,64000,0,0,1,0,0,0,1,0
11146,104436,2014,2,1,1,0,69,105450,0,0,0,0,0,1,1,0
11147,104440,2014,2,1,1,0,48,50800,0,0,0,0,1,0,1,0
11148,104454,2014,1,0,0,0,56,56742,0,0,0,0,1,1,1,0
11149,104469,2014,2,1,1,1,74,77500,1,1,0,0,0,1,1,0
11150,104508,2014,2,1,1,0,45,66628,0,0,0,0,1,0,0,1
11151,104518,2014,1,0,0,1,73,30600,1,1,0,0,0,0,0,0
11152,104521,2014,2,1,1,0,35,106140,0,1,0,0,0,0,1,0
11153,104524,2014,1,0,0,0,47,62444,0,0,0,0,1,1,1,1
11154,104535,2014,2,1,1,0,62,131240,0,0,0,1,0,1,1,0
11155,104541,2014,1,0,0,0,52,92935,0,1,0,0,0,0,0,2
11156,104546,2014,2,1,1,1,55,95426,0,0,1,0,0,1,1,0
11157,104555,2014,3,1,1,0,32,75430,0,0,0,0,1,1,1,0
11158,104561,2014,1,0,0,0,73,25300,1,0,0,0,0,0,0,0
11159,104569,2014,1,0,0,0,60,92000,0,0,0,0,0,1,1,0
11160,104577,2014,2,1,1,0,59,28740,1,0,0,0,0,0,1,0
11161,104579,2014,1,0,0,0,30,116546,0,0,0,1,0,1,1,0
11162,104584,2014,2,1,1,0,47,45101,0,0,0,1,0,0,1,0
11163,104589,2014,2,1,1,0,46,113780,0,0,1,0,0,1,1,1
11164,104592,2014,1,0,0,0,61,36000,0,0,0,0,0,1,1,0
11165,104594,2014,2,1,1,0,33,81808,0,0,0,0,1,1,1,0
11166,104595,2014,1,0,0,0,37,58092,0,0,0,1,0,0,0,0
11167,104604,2014,2,1,1,0,49,225237,0,1,0,0,0,1,1,2
11168,104611,2014,2,1,1,0,42,50500,0,0,0,1,0,1,1,0
11169,104612,2014,2,1,1,0,60,300507,0,0,0,0,1,1,1,0
11170,104617,2014,2,1,1,0,69,44810,1,0,0,0,1,0,0,0
11171,104619,2014,2,1,1,0,53,97040,0,0,0,0,1,1,1,2
11172,104627,2014,1,0,0,0,55,307000,0,0,0,0,1,1,1,0
11173,104639,2014,1,0,0,0,67,117287,1,0,0,0,0,0,0,0
11174,104645,2014,1,0,0,0,33,109006,0,0,1,0,0,1,1,0
11175,104646,2014,2,1,1,0,51,90600,0,1,0,0,0,0,0,0
11176,104649,2014,2,1,1,1,66,106200,1,1,0,0,0,1,1,0
11177,104650,2014,3,1,1,1,67,169490,1,0,0,0,1,1,1,0
11178,104653,2014,2,1,1,0,60,173400,0,1,0,0,0,0,1,1
11179,104659,2014,2,1,1,0,62,375000,0,1,0,0,0,1,1,1
11180,104663,2014,2,1,1,0,72,39308,1,0,0,0,1,0,0,0
11181,104681,2014,2,1,1,1,50,135738,0,1,0,0,0,1,1,1
11182,104690,2014,1,0,0,0,34,131016,0,1,0,0,0,1,1,0
11183,104696,2014,1,0,0,0,52,62384,0,0,0,0,1,1,1,0
11184,104700,2014,1,0,0,0,62,20000,1,0,0,0,1,1,1,0
11185,104709,2014,2,1,1,0,52,50000,0,0,0,0,1,0,1,0
11186,104728,2014,2,1,1,0,44,80740,0,0,1,0,0,1,1,1
11187,104739,2014,2,1,1,1,61,190000,0,1,0,0,0,1,1,0
11188,104753,2014,2,1,1,0,61,116711,0,0,1,0,0,1,1,0
11189,104755,2014,2,1,1,0,31,152900,0,1,0,0,0,1,1,0
11190,104760,2014,2,1,1,0,64,27000,0,0,1,0,0,0,1,0
11191,104761,2014,2,1,1,0,48,27170,0,0,1,0,0,0,0,1
11192,104766,2014,1,0,0,0,61,129100,1,0,1,0,0,1,1,0
11193,104767,2014,2,1,1,0,29,64911,0,1,0,0,0,0,0,0
11194,104769,2014,1,0,0,0,51,116500,0,0,1,0,0,0,0,0
11195,104776,2014,2,1,1,0,49,156000,0,0,0,0,1,1,1,0
11196,104801,2014,2,1,1,0,43,360215,0,1,0,0,0,1,1,1
11197,104802,2014,2,1,1,0,42,76133,0,0,0,0,1,0,0,1
11198,104807,2014,2,1,1,0,64,44000,1,0,1,0,0,1,1,0
11199,104830,2014,1,0,0,0,58,315581,0,0,1,0,0,1,1,0
11200,104836,2014,2,1,1,0,62,189150,0,0,0,0,1,1,1,0
11201,104841,2014,1,0,0,0,45,24000,0,0,0,0,1,0,1,0
11202,104843,2014,1,0,0,0,25,47000,0,0,1,0,0,0,0,0
11203,104844,2014,2,1,1,0,50,124100,0,1,0,0,0,0,1,0
11204,104848,2014,1,0,0,0,65,51500,0,0,1,0,0,1,1,0
11205,104851,2014,1,0,0,0,68,42550,1,1,0,0,0,0,0,0
11206,104859,2014,1,0,0,0,42,149500,0,0,0,1,0,1,1,0
11207,104871,2014,2,1,1,0,40,60000,0,1,0,0,0,0,0,0
11208,104873,2014,1,0,0,0,56,54000,0,1,0,0,0,0,0,0
11209,104877,2014,2,1,1,0,68,44894,1,0,0,0,0,1,1,0
11210,104882,2014,3,1,1,1,30,134000,0,0,1,0,0,1,1,0
11211,104890,2014,3,1,1,0,61,297647,0,0,0,1,0,1,1,0
11212,104904,2014,1,0,0,0,43,90146,0,0,1,0,0,1,1,1
11213,104914,2014,2,1,1,0,43,200000,0,1,0,0,0,1,1,0
11214,104916,2014,2,1,1,0,60,73896,0,0,1,0,0,1,1,2
11215,104922,2014,1,0,0,1,73,165030,1,1,0,0,0,1,1,0
11216,104929,2014,2,1,1,0,51,362200,0,1,0,0,0,1,1,2
11217,104938,2014,1,0,0,0,43,96850,0,0,1,0,0,1,1,2
11218,104951,2014,2,1,1,0,62,81007,1,0,0,0,1,1,1,0
11219,104955,2014,2,1,1,1,25,130499,0,0,1,0,0,1,1,0
11220,104959,2014,1,0,0,0,52,193000,0,0,0,0,1,1,1,0
11221,104963,2014,1,0,0,0,46,51840,0,0,0,0,1,1,1,1
11222,104986,2014,3,1,1,0,26,80350,0,1,0,0,0,0,0,0
11223,104990,2014,1,0,0,1,62,125000,0,1,0,0,0,1,1,0
11224,104991,2014,1,0,0,0,61,52346,0,0,1,0,0,0,0,0
11225,105007,2014,1,0,0,0,27,131510,0,1,0,0,0,1,1,0
11226,105014,2014,2,1,1,0,60,165070,1,0,1,0,0,1,1,0
11227,105016,2014,4,1,1,0,32,332113,0,1,0,0,0,1,1,0
11228,105021,2014,3,1,1,0,43,207000,0,1,0,0,0,1,1,0
11229,105022,2014,2,1,1,0,40,169000,0,1,0,0,0,1,1,0
11230,105028,2014,2,1,1,1,67,26430,1,1,0,0,0,1,1,0
11231,105033,2014,1,0,0,0,65,17797,1,0,0,0,1,0,0,0
11232,105034,2014,1,0,0,0,40,28132,0,0,0,1,0,0,1,1
11233,105037,2014,2,1,1,0,60,122410,0,1,0,0,0,0,1,1
11234,105053,2014,4,1,1,0,51,214187,0,1,0,0,0,1,1,1
11235,105055,2014,1,0,0,0,74,103815,0,0,0,0,1,1,1,0
11236,105061,2014,1,0,0,0,62,189000,0,0,1,0,0,1,1,0
11237,105062,2014,2,1,1,0,40,104788,0,0,0,0,1,1,1,0
11238,105063,2014,3,1,1,0,45,243350,0,0,0,1,0,1,1,0
11239,105065,2014,2,1,1,1,66,66797,1,1,0,0,0,1,0,0
11240,105105,2014,2,1,1,0,72,41420,0,0,0,0,0,1,1,0
11241,105107,2014,1,0,0,0,69,55492,1,0,0,0,1,1,1,0
11242,105109,2014,2,1,1,1,57,107233,0,0,0,0,1,1,1,1
11243,105119,2014,2,1,1,1,67,329900,1,1,0,0,0,1,1,0
11244,105125,2014,2,1,1,0,34,59738,0,0,0,0,1,1,1,0
11245,105129,2014,1,0,0,0,59,209900,1,0,1,0,0,1,1,0
11246,105142,2014,3,1,1,1,47,236700,0,1,0,0,0,1,1,1
11247,105146,2014,1,0,0,0,55,236702,0,0,0,0,1,0,0,1
11248,105157,2014,2,1,1,0,26,70200,0,0,1,0,0,0,1,0
11249,105158,2014,2,1,1,0,40,52000,0,0,1,0,0,0,1,0
11250,105174,2014,2,1,1,0,74,39000,1,0,0,0,1,1,1,0
11251,105176,2014,1,0,0,0,40,33170,0,0,1,0,0,0,0,1
11252,105182,2014,2,1,1,0,27,61580,0,0,1,0,0,1,1,0
11253,105186,2014,1,0,0,0,57,58000,0,0,1,0,0,0,1,0
11254,105188,2014,3,1,1,0,29,81195,0,0,0,1,0,1,1,0
11255,105191,2014,1,0,0,0,70,42924,1,0,1,0,0,1,1,0
11256,105204,2014,2,1,1,0,52,43775,0,0,0,0,1,0,0,0
11257,105208,2014,1,0,0,0,68,256900,0,0,0,0,1,1,1,0
11258,105213,2014,2,1,1,0,50,123318,0,0,0,0,1,1,1,1
11259,105223,2014,1,0,0,0,73,45800,1,0,0,0,1,0,0,0
11260,105229,2014,1,0,0,0,64,127367,0,0,0,1,0,1,1,0
11261,105230,2014,2,1,1,0,27,90550,0,0,1,0,0,1,1,0
11262,105231,2014,2,1,1,0,64,56700,0,1,0,0,0,1,1,0
11263,105233,2014,1,0,0,0,29,42000,0,1,0,0,0,0,0,0
11264,105242,2014,3,1,1,1,53,72522,0,0,0,0,1,1,1,3
11265,105255,2014,1,0,0,0,61,80500,0,1,0,0,0,1,1,0
11266,105268,2014,2,1,1,0,55,265600,0,1,0,0,0,1,1,0
11267,105280,2014,1,0,0,0,41,145201,0,0,0,0,1,1,1,0
11268,105281,2014,1,0,0,0,40,31055,0,0,0,0,1,0,0,0
11269,105291,2014,2,1,1,0,56,103700,0,0,0,0,1,1,1,0
11270,105294,2014,2,1,1,1,26,72670,0,0,1,0,0,0,0,0
11271,105299,2014,2,1,1,1,67,258949,1,0,0,0,1,1,1,0
11272,105304,2014,2,1,1,0,44,63500,0,1,0,0,0,0,0,0
11273,105315,2014,1,0,0,0,56,227150,0,1,0,0,0,1,1,1
11274,105322,2014,3,1,1,0,58,210200,0,0,0,0,1,1,1,1
11275,105325,2014,2,1,1,0,42,181000,0,0,0,0,1,0,0,0
11276,105327,2014,2,1,1,0,60,218858,0,0,0,0,1,1,1,0
11277,105331,2014,2,1,1,0,48,208095,0,1,0,0,0,1,1,0
11278,105333,2014,2,1,1,0,46,99042,0,0,0,0,1,1,1,0
11279,105336,2014,2,1,1,0,51,124666,0,1,0,0,0,1,1,0
11280,105339,2014,2,1,1,0,44,60800,0,0,1,0,0,0,1,0
11281,105340,2014,2,1,1,1,60,129610,0,0,0,0,1,1,1,0
11282,105351,2014,2,1,1,0,62,110000,1,1,0,0,0,1,1,0
11283,105354,2014,2,1,1,0,44,525000,0,0,1,0,0,1,1,0
11284,105359,2014,2,1,1,0,51,183760,0,0,0,0,1,1,1,0
11285,105364,2014,1,0,0,0,65,9000,1,0,0,0,1,0,0,0
11286,105372,2014,2,1,1,1,58,36700,0,0,0,1,0,1,1,0
11287,105381,2014,2,1,1,0,50,268295,0,0,0,0,1,1,1,1
11288,105387,2014,2,1,1,0,63,30800,0,0,0,1,0,0,0,0
11289,105388,2014,3,1,1,0,35,174000,0,1,0,0,0,1,1,0
11290,105389,2014,2,1,1,0,30,35000,0,0,1,0,0,0,0,0
11291,105397,2014,1,0,0,0,61,91200,0,0,1,0,0,1,1,0
11292,105399,2014,1,0,0,0,49,78075,0,0,1,0,0,0,1,0
11293,105402,2014,2,1,1,1,71,88200,1,1,0,0,0,0,1,0
11294,105411,2014,3,1,1,0,61,224900,0,1,0,0,0,1,1,0
11295,105414,2014,1,0,0,0,27,99719,0,1,0,0,0,0,0,0
11296,105417,2014,1,0,0,0,51,223250,0,0,1,0,0,1,1,1
11297,105421,2014,1,0,0,0,56,33494,0,0,1,0,0,0,1,0
11298,105424,2014,1,0,0,0,35,50663,0,0,1,0,0,0,0,0
11299,105426,2014,3,1,1,0,66,45480,1,0,0,0,1,1,1,0
11300,105427,2014,1,0,0,0,63,157600,0,1,0,0,0,1,1,0
11301,105435,2014,1,0,0,0,30,83836,0,0,1,0,0,1,1,0
11302,105439,2014,3,1,1,0,54,276175,0,0,1,0,0,1,1,0
11303,105450,2014,1,0,0,0,71,49295,0,1,0,0,0,1,1,0
11304,105452,2014,1,0,0,0,39,92630,0,0,1,0,0,1,1,0
11305,105454,2014,1,0,0,0,73,37272,1,0,0,0,1,1,1,0
11306,105455,2014,2,1,1,0,54,381009,0,1,0,0,0,0,0,1
11307,105463,2014,2,1,1,0,42,83252,0,1,0,0,0,1,1,0
11308,105465,2014,3,1,1,0,50,176805,0,0,0,0,1,1,1,2
11309,105471,2014,3,1,1,0,63,236900,0,0,1,0,0,1,1,0
11310,105472,2014,2,1,1,0,33,188550,0,1,0,0,0,1,1,0
11311,105476,2014,1,0,0,0,57,109867,0,0,1,0,0,1,1,0
11312,105479,2014,2,1,1,0,66,51448,1,1,0,0,0,1,1,0
11313,105481,2014,2,1,1,0,59,100000,0,1,0,0,0,1,1,1
11314,105491,2014,1,0,0,0,52,125402,0,0,0,0,1,1,1,2
11315,105502,2014,1,0,0,0,27,102324,0,0,0,0,1,0,0,0
11316,105507,2014,2,1,1,0,46,150800,0,0,1,0,0,1,1,1
11317,105523,2014,2,1,1,0,73,69160,1,1,0,0,0,1,1,0
11318,105524,2014,2,1,1,0,59,136533,0,1,0,0,0,1,1,0
11319,105533,2014,1,0,0,0,33,88064,0,0,1,0,0,1,1,0
11320,105538,2014,3,1,1,0,55,173000,0,1,0,0,0,1,1,0
11321,105543,2014,1,0,0,0,43,80000,0,1,0,0,0,0,0,0
11322,105547,2014,2,1,1,0,42,69483,0,0,1,0,0,1,1,1
11323,105553,2014,2,1,1,0,69,314165,1,0,0,0,1,0,0,0
11324,105554,2014,3,1,1,0,41,262050,0,1,0,0,0,1,1,0
11325,105555,2014,2,1,1,1,47,310037,0,0,1,0,0,1,1,3
11326,105561,2014,4,1,1,0,63,287300,1,1,0,0,0,1,1,0
11327,105565,2014,3,1,1,0,67,129714,1,1,0,0,0,1,1,0
11328,105567,2014,2,1,1,0,61,108000,0,1,0,0,0,1,1,0
11329,105570,2014,1,0,0,0,73,34970,1,1,0,0,0,0,1,0
11330,105583,2014,1,0,0,0,49,120735,0,0,0,0,0,1,1,2
11331,105600,2014,2,1,1,0,30,133000,0,0,1,0,0,1,1,0
11332,105605,2014,2,1,1,1,67,24010,0,1,0,0,0,1,1,0
11333,105607,2014,1,0,0,0,62,80325,0,1,0,0,0,0,0,0
11334,105608,2014,2,1,1,0,43,100000,0,1,0,0,0,0,1,0
11335,105621,2014,2,1,1,0,30,110176,0,1,0,0,0,1,1,0
11336,105624,2014,2,1,1,0,55,178820,0,0,0,1,0,1,1,0
11337,105629,2014,3,1,1,0,33,32000,0,0,1,0,0,0,0,0
11338,105633,2014,2,1,1,0,71,21750,1,0,0,0,1,0,0,0
11339,105636,2014,1,0,0,0,65,33500,1,0,0,0,0,1,1,0
11340,105637,2014,3,1,1,0,31,180000,0,0,0,1,0,1,1,0
11341,105638,2014,2,1,1,0,27,109065,0,0,0,0,1,1,1,0
11342,105644,2014,2,1,1,1,37,112388,0,0,0,1,0,1,1,0
11343,105645,2014,2,1,1,1,52,60000,0,1,0,0,0,1,1,0
11344,105646,2014,1,0,0,0,56,61400,0,0,0,1,0,0,0,0
